Name,Qualification,Experience_in_years,Fees,Website,Degree,Specialization
Dr. Jaspreet Singh Lamba,"MBBS, MD - General Medicine",26.0,1000.0,https://www.practo.com/delhi//delhi/doctor/jaspreet-singh-lamba-internal-medicine-1?practice_id=1018041&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,"MBBS, MD",General Practice
Dr. S.K. Das,MD - Medicine,45.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-das-internal-medicine?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,MD,
Dr. Sanjay Sikka,"MBBS, MD - Medicine",38.0,1500.0,https://www.practo.com/delhi//delhi/doctor/sanjay-sikka-endoscopist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,"MBBS, MD",
Dr. Vivek Pal Singh,"MBBS, MD - General Medicine",18.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vivek-pal-singh-internal-medicine?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,"MBBS, MD",General Practice
Dr. Mohammada Asim Siddiqui,"MD - General Medicine, MBBS",24.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-mohammada-asim-siddiqui-endocrinologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,"MBBS, MD",General Practice
Dr. Manoj Aggarwal,"MBBS, DNB - General Medicine",18.0,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-manoj-aggarwal-general-physician?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=90427178-1e82-46e8-af2f-a58f1dbd9995,MBBS,General Practice
Dr. Charu Goel Sachdeva,"MBBS, DNB - General Medicine",22.0,900.0,https://www.practo.com/delhi//delhi/doctor/dr-charu-goel-sachdeva-3-general-physician?practice_id=1177288&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,MBBS,General Practice
Dr. Rachna Kucheria,"MBBS, MD - Community Medicine, Diplomate of the American Board of Family Medicine",31.0,1600.0,https://www.practo.com/delhi//delhi/doctor/rachna-kucheria-family-physician?practice_id=1024287&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, Diploma, MD",
Dr. Deepak Gargi Pande,"MD - General Medicine, MBBS",27.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-deepak-gargi-pande-diabetologist-internal-medicine?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",General Practice
Dr. N.M. Agarwal,"MBBS, MD - Medicine",38.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-n-m-agarwal-internal-medicine?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",
Dr. Swati Kanodia,"MBBS, MD - Pediatrics",14.0,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-swati-kanodia?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",Pediatrics
Dr. Nirmala Lahoti,"MBBS, MD - Medicine",35.0,1100.0,https://www.practo.com/delhi//delhi/doctor/nirmala-lahoti-neurologist?practice_id=701378&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",
Dr. Sanchayan Roy,"MBBS, DNB - General Medicine",25.0,800.0,https://www.practo.com/delhi//delhi/doctor/sanchayan-roy-internal-medicine?practice_id=841189&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,MBBS,General Practice
Dr. Virendra Kumar Raju,"MBBS, MD - General Medicine",28.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-virendra-kumar-raju-general-physician?practice_id=703088&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",General Practice
Dr. Subhash Chander Sapra,"Diploma in Child Health (DCH), MBBS",52.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-subhash-chander-sapra-pediatrician?practice_id=1131917&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, Diploma",
Dr. Alok Agrawal,"MBBS, MD - General Medicine",43.0,2000.0,https://www.practo.com/delhi//delhi/doctor/alok-agrawal-general-physician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=b35233ed-60eb-40aa-b875-68f1c7511426,"MBBS, MD",General Practice
Dr. Vikram Sabharwal,MBBS,26.0,1000.0,https://www.practo.com/delhi//delhi/doctor/vikram-sabharwal-general-physician?practice_id=1285905&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,
Dr. Danish Qureshi,MBBS,23.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-danish-qureshi-general-physician?practice_id=1221948&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,
Dr. Gagan N. Jain,"MBBS, MD - General Medicine",13.0,300.0,https://www.practo.com/delhi//delhi/doctor/gagan-n-jain-rheumatologist?practice_id=934945&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,"MBBS, MD",General Practice
Dr. Geetanjali Kochar,"MBBS, MRCP (UK)",36.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-geetanjali-kochar-alternative-medicine?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,
Dr. Alok Joshi,"MBBS, DNB - General Medicine",40.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-alok-joshi-diabetologist?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,General Practice
Dr. Rakesh Kumar,"MBBS, MD - General Medicine",36.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-rakesh-kumar-9-internal-medicine?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,"MBBS, MD",General Practice
Dr. Ramit Singh Sambyal,MBBS,10.0,1000.0,https://www.practo.com/delhi//delhi/doctor/ramit-singh-sambyal-emergency-critical-care?practice_id=1300129&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,
Dr. Uma Mallaiah,"MBBS, DO",29.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-uma-mallaiah-ophthalmologist-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,MBBS,
Dr. Anil Sharma,"MBBS, MD - Medicine",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-anil-sharma-general-physician-1?practice_id=777584&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,"MBBS, MD",
Dr. Hitesh Punyani,"MBBS, MD - Medicine",26.0,1200.0,https://www.practo.com/delhi//delhi/doctor/hiteshpunyani-yahoo-com-internal-medicine?practice_id=1138095&specialization=Doctor&referrer=doctor_listing&page_uid=667d0d0d-a3b7-498b-8bbd-c315de21c431,"MBBS, MD",
Dr. Rajeev Gupta,"FCCP - Pulmonary Medicine, FCCM, MBBS, MD - General Medicine",27.0,1500.0,https://www.practo.com/delhi//delhi/doctor/rajeev-gupta-1-general-physician?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,"MBBS, MD",General Practice
Dr. Sarthak Chakravarty,MBBS,10.0,700.0,https://www.practo.com/delhi//delhi/doctor/sarthak-chakravarty-emergency-critical-care?practice_id=1250024&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,
Dr. Ravikant Rana,MBBS,,800.0,https://www.practo.com/delhi//delhi/doctor/dr-ravikant-rana-general-physician?practice_id=1194644&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,
Dr. Om Prakash Sharma,"MBBS, MD - Medicine",54.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-om-prakash-sharma-geriatrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,"MBBS, MD",
Dr. Gagan Anand,"MBBS, DNB - General Medicine",,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-gagan-anand-internal-medicine?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,General Practice
Dr. Pankaj Aneja,"MD - General Medicine, MBBS, MD - Medicine",41.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-pankaj-aneja-gynecologist-obstetrician?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,"MBBS, MD",General Practice
Dr. Vineet Mittal,"MBBS, DNB - General Medicine",21.0,500.0,https://www.practo.com/delhi//delhi/doctor/vineet-mittal-general-physician?practice_id=1352634&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,General Practice
Dr. Kamal Singla,"MBBS, MD - Forensic Medicine/Forensic Medicine & Toxicology",11.0,500.0,https://www.practo.com/delhi//delhi/doctor/kamal-singla-family-physician?practice_id=1411904&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,"MBBS, MD",
Dr. Aviansh Chanana,MBBS,,300.0,https://www.practo.com/delhi//delhi/doctor/aviansh-chanana-general-practitioner?practice_id=1135171&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,
Dr. Manju Keshari,MBBS,24.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-manju-keshari-general-physician?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=f1189141-6da1-49d6-ae65-97cc732ffcf4,MBBS,
Dr. Shailendra Bhadoriya,MBBS,21.0,1000.0,https://www.practo.com/delhi//delhi/doctor/mohsin-wali?practice_id=1134680&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,MBBS,
Dr. Vishwajeet Singh,Doctor of Homeopathic Medicine (HMD),11.0,600.0,https://www.practo.com/delhi//delhi/doctor/vishwajeet-singh-homeopath?practice_id=811022&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,,
Dr. Rohit Arora,BHMS,,400.0,https://www.practo.com/delhi//delhi/doctor/dr-rohit-arora-1-general-physician?practice_id=1153496&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,,
Dr. Avdesh Bansal,"MBBS, MD - Medicine",45.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-avdesh-bansal-pulmonologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD",
Dr. Nishi Nath Jha,"MBBS, MD - Medicine",29.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-n-n-jha-general-physician?practice_id=1134195&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD",
Dr. Nandini Agarwal,"MBBS, MD - Physiology",18.0,700.0,https://www.practo.com/delhi//delhi/doctor/nandini-agarwal-general-physician?practice_id=1321840&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD",
Dr. Himanshu Shekhar,MD - Physician,17.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-himanshu-shkehar-general-physician?practice_id=1129924&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,MD,General Practice
Dr. Vipul Narain Roy,"MBBS, MD - General Medicine",42.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vipul-k-sharma-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD",General Practice
Dr. Pankaj Lohia,"MBBS, MD - Tuberculosis and Chest Diseases",25.0,1100.0,https://www.practo.com/delhi//delhi/doctor/pankaj-lohia-general-physician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD",
Dr. Himank Goyal,"MD - General Medicine, MBBS, DM - Neurology",10.0,1200.0,https://www.practo.com/delhi//delhi/doctor/himank-1-neurologist?practice_id=1307477&specialization=Doctor&referrer=doctor_listing&page_uid=3aa9faf2-bf36-4c09-8f19-e1962ad41e58,"MBBS, MD","Urology, Neurology, General Practice"
Dr. Uktra Namshum,"MBBS, MSc. - Clinical Dermatology",17.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-uktra-namshum-ayurvedic-endocrinologist-internal-medicine-specialist?practice_id=1404210&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,MBBS,Dermatology
Dr. Anuja Lakra,"MBBS, MD - General Medicine",12.0,800.0,https://www.practo.com/delhi//delhi/doctor/aarogya-speciality-clinic-general-physician?practice_id=1365095&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, MD",General Practice
Dr. Anil Laul,"MBBS, MD - General Medicine",37.0,900.0,https://www.practo.com/delhi//delhi/doctor/dr-anil-laul-endocrinologist?practice_id=1177288&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, MD",General Practice
Dr. Sumit Sethi,"MBBS, MD - General Medicine",23.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-sumit-sethi-2?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, MD",General Practice
Dr. Amanpreet Jodhka,MD - Physician,,400.0,https://www.practo.com/delhi//delhi/doctor/aman-jodhka-general-physician?practice_id=1357939&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,MD,General Practice
Dr. S K Nagrani,"MBBS, MD - General Medicine",37.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-nagrani-general-physician?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, MD",General Practice
Dr. Rajnish Sharma,"MBBS, Diploma in Radiation Medicine",34.0,1000.0,https://www.practo.com/delhi//delhi/doctor/rajnish-sharma-general-physician?practice_id=769628&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, Diploma",
Dr. S P Singh,"MBBS, DNB - General Medicine",46.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-s-p-singh-internal-medicine?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,MBBS,General Practice
Dr. Vineet Arora,"MBBS, MD - Medicine",23.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-vineet-arora-diabetologist?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,"MBBS, MD",
Dr. Alok Kumar,MD - Physician,23.0,500.0,https://www.practo.com/delhi//delhi/doctor/alok-kumar-2-cardiologist?practice_id=1117933&specialization=Doctor&referrer=doctor_listing&page_uid=b140d38b-d810-4096-b89b-925aee9e2142,MD,General Practice
Dr. Vipul Indora,"MBBS, MD - Physiology",12.0,5000.0,https://www.practo.com/delhi//delhi/doctor/dr-vipul-indora-endocrinologist?practice_id=1273223&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,"MBBS, MD",
Dr. Arpita A. Sethi,MBBS,16.0,500.0,https://www.practo.com/delhi//delhi/doctor/arpita-a-sethi-general-physician?practice_id=708453&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,MBBS,
Dr. Ajay Sinha,"MBBS, MD - General Medicine",34.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-ajay-sinha-neurosurgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,"MBBS, MD",General Practice
Dr. Gaurav Bhalla,"MBBS, MD - General Medicine",16.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-gaurav-bhalla-1?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,"MBBS, MD",General Practice
Dr. Chandrakant Lahariya,"MBBS, MD - Community Medicine",20.0,1000.0,https://www.practo.com/delhi//delhi/doctor/chandrakant-lahariya-general-physician?practice_id=1374005&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,"MBBS, MD",
Dr. Jeevan Aggarwal,"MBBS, MD - Medicine",23.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-jeevan-aggarwal-general-physician?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,"MBBS, MD",
Dr. Chiranjib Deb,MBBS,13.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-chiranjib-deb-general-physician?practice_id=1327149&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,MBBS,
Dr. Navneet  Kaur,MD - Physician,16.0,500.0,https://www.practo.com/delhi//delhi/doctor/user-166-radiologist-1?practice_id=1288101&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,MD,General Practice
Dr. Vivek Raj,MBBS,29.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-vivek-raj-gastroenterologist-1?practice_id=699949&specialization=Doctor&referrer=doctor_listing&page_uid=0862bd47-aad6-4ee2-85db-b3ecfd2ec738,MBBS,
Dr. Arun Dewan,"MBBS, MD - General Medicine",43.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-arun-dewan-general-physician?practice_id=1180378&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,"MBBS, MD",General Practice
Dr. Varun Verma,"MBBS, MD - General Medicine, DNB - Nephrology",24.0,1500.0,https://www.practo.com/delhi//delhi/doctor/varun-verma-1-nephrologist?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,"MBBS, MD","General Practice, Nephrology"
Dr. Shakti K,"MD - Physician, DNB - General Medicine",25.0,1500.0,https://www.practo.com/delhi//delhi/doctor/shakti-4-internal-medicine?practice_id=1262937&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,MD,General Practice
Dr. Brajesh Agrawal,"MBBS, MD - General Medicine",,800.0,https://www.practo.com/delhi//delhi/doctor/dr-brajesh-agrawal-general-medicine?practice_id=1381579&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,"MBBS, MD",General Practice
Dr. Ashwani Sharma,"DNB - Anaesthesia, MBBS",13.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-ashwani-sharma-1-general-physician?practice_id=705311&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,MBBS,
Dr. Reshma Chauhan,MD - Physician,12.0,600.0,https://www.practo.com/delhi//delhi/doctor/dr-reshma-chauhan-general-physician?practice_id=1134730&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,MD,General Practice
Dr. Amit Verma,"MBBS, MD - Bio-Chemistry",17.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-amit-verma-oncologist-1?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,"MBBS, MD",
Dr. Swetal chouhan,"MBBS, DNB - General Medicine",13.0,800.0,https://www.practo.com/delhi//delhi/doctor/swetal-chouhan-rheumatologist?practice_id=1180378&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,MBBS,General Practice
Dr. Sukesh Kumar,MBBS,,300.0,https://www.practo.com/delhi//delhi/doctor/dr-sukesh-kumar-paediatrics?practice_id=1300768&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,MBBS,
Dr. Jayant Thakuria,"MD - General Medicine, MBBS",24.0,1000.0,https://www.practo.com/delhi//delhi/doctor/jayant-thakuria-general-physician?practice_id=1196929&specialization=Doctor&referrer=doctor_listing&page_uid=3dd2179a-6cf0-47c2-b298-0564e119284f,"MBBS, MD",General Practice
Dr. Vipul Mohan,"MD - General Medicine, MBBS",15.0,1000.0,https://www.practo.com/delhi//delhi/doctor/vipul-mohan-internal-medicine?practice_id=1133065&specialization=Doctor&referrer=doctor_listing&page_uid=f8638225-a17f-48b2-a838-347ec25e76ba,"MBBS, MD",General Practice
Dr. Preeti Lall,MBBS,,500.0,https://www.practo.com/delhi//delhi/doctor/dr-preeti-lall-general-physician?practice_id=653653&specialization=Doctor&referrer=doctor_listing&page_uid=f8638225-a17f-48b2-a838-347ec25e76ba,MBBS,
Dr. Manpreet Isser,MBBS,32.0,600.0,https://www.practo.com/delhi//delhi/doctor/manpreet-isser-general-physician?practice_id=1327449&specialization=Doctor&referrer=doctor_listing&page_uid=f8638225-a17f-48b2-a838-347ec25e76ba,MBBS,
Dr. Sakshi Anand,MBBS,,999.0,https://www.practo.com/delhi//delhi/doctor/sakshi-anand-general-physician?practice_id=1409712&specialization=Doctor&referrer=doctor_listing&page_uid=f8638225-a17f-48b2-a838-347ec25e76ba,MBBS,
Dr. Amit Chauhan,MBBS,18.0,400.0,https://www.practo.com/delhi//delhi/doctor/dr-amit-chauhan-general-physician?practice_id=684159&specialization=Doctor&referrer=doctor_listing&page_uid=f8638225-a17f-48b2-a838-347ec25e76ba,MBBS,
